QUEST_JOBSTEP_20150317_000022	No te sientas culpable por eso. Hiciste un buen trabajo.{nl}Tendrás nuestro respaldo desde ahora, así que no tienes que preocuparte.
QUEST_JOBSTEP_20150317_000023	Es escabullirte en el cuarto del Maestre Piromante y abrir una caja.{nl}En cuanto al contenido de la caja... Bueno, solo tienes que matarlo.
QUEST_JOBSTEP_20150317_000024	Esto sera suficiente.{nl}Mi magia no es sencilla, así que necesito que trabajes duro para seguir adelante.
QUEST_JOBSTEP_20150317_000025	Tu determinación por que te enseñe es buena, pero primero tengo un favor que pedirte.{nl}Continuaremos nuestra charla si estas listo para hacerlo.
QUEST_JOBSTEP_20150317_000026	El equipo de Lydia Schaffen es como material divino para vosotoros los arqueros. {nl}Renunciaria a toda mi fortuna con tal de tenerlo.
QUEST_JOBSTEP_20150317_000027	Nunca me imagine que pudiera ver esto por mi mismo.{nl}Muchas gracias. Te enseñare exhaustivamente desde ahora, así que espero que estes preparado. 
QUEST_JOBSTEP_20150317_000028	He escuchado que la lente perdida del telescopio de la Torre Astral está en la Mina de Cristal P1. {nl}Consiguela antes de que los otros maestres la encuentren y te enseñaré mis técnicas.
QUEST_JOBSTEP_20150317_000029	Así que quieres aprender de mi el camino de la flecha... Entonces tengo una misión para ti. {nl}Tomaré mi decisión en base a cómo realices la misión. 
QUEST_JOBSTEP_20150317_000030	Evoniphon... Nunca le perdonaré.
QUEST_JOBSTEP_20150317_000031	Maestre Cazador
QUEST_JOBSTEP_20150317_000032	Has conseguido todos los libros. Buen trabajo. {nl}Te enseñaré el camino del Cazador como te prometí.
QUEST_JOBSTEP_20150317_000033	Has obtenido unos buenos resultados. Yo te enseñaré desde ahora. {nl}Espero que estes a la altura de mis expectativas.
QUEST_JOBSTEP_20150317_000034	He escuchado que los murciélagos en la Mina de Cristal P1 tienen un tipo de veneno especial.{nl}Estoy seguro que es el mismo veneno usado por el asesino Evoniphon. Consigueme ese veneno.
QUEST_JOBSTEP_20150317_000035	Maestre Bárbaro
QUEST_JOBSTEP_20150317_000036	Puedes comprender las habilidades de un oponente enfrentandolo espada contra espada.{nl}Demuestrame que eres un verdadero guerrero y yo haré que te conviertas en un{nl}verdadero Bárbaro.
QUEST_JOBSTEP_20150317_000037	Sin duda estas cualificado como un guerrero.{nl}Te convertiré en un verdadero Bárbaro.
QUEST_JOBSTEP_20150317_000038	Entiendo que quieres ser mas fuerte usando una lanza.{nl}Completa la misión que te asigne y te enseñaré mis habilidades con la lanza.
QUEST_JOBSTEP_20150317_000039	Por favor traeme Cuero de Groll de Spineheart Dale,{nl}Dardos Venenosos de Chafperor de the Fallen Worry Forest,{nl}y Polvo Negro de Jukopus de la Aldea de los Mineros.
QUEST_JOBSTEP_20150317_000040	Se que te volveras más fuerte. {nl}También veo que tienes lo que se necesita para ser bueno con las lanzas.
QUEST_JOBSTEP_20150317_000041	Maestre Mentalista
QUEST_JOBSTEP_20150317_000042	Si quieres entender al Mentalista, ¿entonces que te parece trabajar como mi asistente? {nl}Te garantizo que es un trabajo atractivo.
QUEST_JOBSTEP_20150317_000043	Por favor, primero derrota Matsums en Spineheart Dale y obten el alcohol de sus flores.{nl}Se rompen facilmene así que es difícil obtener algo decente.
QUEST_JOBSTEP_20150317_000044	Bien. El alcohol de los Matsums está bien.{nl}Verás algo interesante pronto.
QUEST_JOBSTEP_20150317_000045	Ahora ve a Gintara Highway en Spineheart Dale.{nl}Rocia este líquido medicinal en el Muñeco Matsum experimental que puse y cuéntame{nl}el resultado.
QUEST_JOBSTEP_20150317_000046	¿Los Matsums te atacaron?{nl}Si los Matsums aceptaron a los muñecos como sus amigos, lo considero un éxito.
QUEST_JOBSTEP_20150317_000047	Buen trabajo.{nl}Has hecho un buen trabajo como mi asistente, así que te enseñare qué quiere decir ser un{nl}Mentalista.
QUEST_JOBSTEP_20150317_000048	Mi investigación es acerca de los metodos de cambio de psicoquinesia a la sustancia{nl}de la materia. En otras palabras... es un metodo de lavado de cerebro usando la medicina.
QUEST_JOBSTEP_20150317_000049	Maestre Vinculador
QUEST_JOBSTEP_20150317_000050	El temperamento es muy importante para un Vinculador.  {nl}Si bien puede ser fácil salir del corazón de alguien, entrar requiere un tipo especial{nl}de Temperamento.{nl}
QUEST_JOBSTEP_20150317_000051	Te pondré a prueba para ver si posees tal termperamento.
QUEST_JOBSTEP_20150317_000052	Bien. Sin embargo, es necesario preparar algunos materiales antes de hacer la prueba.{nl}Tráeme la Espina de Dunball y el tallado de Velwriggler en the Gate Route.[?]
QUEST_JOBSTEP_20150317_000053	¡Excelente! {nl}Pero esto era solo la preparación para la prueba.{nl}
QUEST_JOBSTEP_20150317_000054	Ahora comenzaré la prueba. {nl}Detrás de Gate Route hay una brecha en el espacio del mundo.
QUEST_JOBSTEP_20150317_000055	La gente normal solo es capaz de ver la realidad como es, pero si tienes el temperamento{nl}de un Vinculador, deberías percibir un mundo oculto. {nl}Encuentra el libro de allí y entregamelo.
QUEST_JOBSTEP_20150317_000056	¿Ya has estado en ese lugar?{nl}Solo ve a Gale Route e inspeccionalo. He marcado en el mapa su localización.
QUEST_JOBSTEP_20150317_000057	Parece que ya encontraste el libro. Con esto, has pasado mi prueba.{nl}No obstante, por favor lee este libro para demostrar tu determinación como Vinculador.
QUEST_JOBSTEP_20150317_000058	Así que quieres que te enseñe las habilidades de un Zapador... Entonces debes pagar {nl}regularmente una couta por mis servicios. No para mi. Más bien, ¿Quisieras realizar {nl}una donacion al Maestre Clérigo en Klaipeda?{nl}Digamos, ¿unos de 5000 de plata?
QUEST_JOBSTEP_20150317_000059	Espera, una cosa más.{nl}He ocultado algunos objetos en Isla Flude en el Bosque Siauliai Oeste.{nl}Antes de que vayas a Klaipeda, encuentra los objetos primero y regresalos a sus legítimos{nl}dueños en Klaipeda.
QUEST_JOBSTEP_20150317_000060	Ah, esto. Lo he visto en alguna parte... hmm... me resulta familiar.{nl}Bueno, lo tomare con gratiud, ya que me lo estas obsequiando.
QUEST_JOBSTEP_20150317_000061	Ah, esta es la herramienta que perdí.{nl}Gracias. ¿Dónde estaba?
QUEST_JOBSTEP_20150317_000062	¿Olvidaste la donación?{nl}Son 5000 de plata.
QUEST_JOBSTEP_20150317_000063	Maestre Clérigo
QUEST_JOBSTEP_20150317_000064	Gracias, en el nombre de la Diosa. {nl}Prometo que las donaciones seran usados para los que sean heridos por monstruos.
QUEST_JOBSTEP_20150317_000065	Solía ser un ladron, pero me di cuenta de ciertas cosas y deje mi vida como criminal.{nl}Pero hay un pequeño asunto en mi mente... y quiero resolverlo ahora.
QUEST_JOBSTEP_20150317_000066	De todas formas, hiciste un buen trabajo.{nl}Vamos a cooperar desde hoy, aprendiendo y enseñándonos el uno al otro.
QUEST_JOBSTEP_20150317_000067	Estoy buscando unos libros. Cuatro libros de Lydia Schaffen.{nl}Si me ayudas a encontrarlos, te enseñaré mis habilidades.
QUEST_JOBSTEP_20150317_000068	El libro solía estar en la Aldea de los Mineros, pero se perdió cuando atacaron los Vubbes.{nl}Trata de buscar en el cuartel de los Vubbes.
QUEST_JOBSTEP_20150317_000069	Este es el libro. Necesitaras este libro si aspiras a ser el mejor Arquero.{nl}Te dare una copia si puedes obtener la colección completa.
QUEST_JOBSTEP_20150317_000070	El Maestre Ballestero tiene el siguiente libro. {nl}Antes estaba buscando cuero de Merog. Posiblemente puedas hacer un trato con él usandolo.
QUEST_JOBSTEP_20150317_000071	¿Tienes ya el cuero de Merog para el Maestre Cazador?
QUEST_JOBSTEP_20150317_000072	Tiene buena calidad. El Maestre Cazador estara satisfecho. {nl}Puedes quedarte con el libro.
QUEST_JOBSTEP_20150317_000073	Los Merogs están en el Fallen Worry Forest, y el Maestre Ballestero esta en Klaipeda. {nl}Alguien podria adelantársete, así que date prisa.
QUEST_JOBSTEP_20150317_000074	El Maestre Arquero en Klaipeda tiene el siguiente libro.{nl}No es una mala persona, así que él te dara el libro si se lo preguntas amablemente.
QUEST_JOBSTEP_20150317_000075	Está ayudando a reparar el muro dañado de la ciudad.{nl}Escuché que están enviando rocas desde la Aldea de los Mineros, así que conseguir algunas {nl}para él puede ser una manera de preguntarle.
QUEST_JOBSTEP_20150317_000076	¿El Maestre Cazador te dijo que enviaras esto?{nl}Si estás buscando el libro de Lydia Schaffen, solo tenías que preguntar. Pero gracias de todos {nl}modos.
QUEST_JOBSTEP_20150317_000077	El último libro está con el Maestre Guardabosque.{nl}Entregale este morral.{nl}Yo podría ir, pero no sera comodo vernos uno al otro.
QUEST_JOBSTEP_20150317_000078	No preguntes porqué. El  trabajo es trabajo, y es un hecho que no queremos vermos uno al otro.
QUEST_JOBSTEP_20150317_000079	Este morral... ¿Vienes de parte del Maestre Cazador? {nl}Ten. Llévale este libro.
QUEST_JOBSTEP_20150317_000080	A pesar de que la mujer actuó de forma bastante humilde, tenía bastante miedo cada vez que se{nl}acercaba a mi.
QUEST_JOBSTEP_20150317_000081	Con este cuero será suficiente. {nl}Llévaselos al Maestre Ballestero antes de que alguien más lo haga.
QUEST_JOBSTEP_20150317_000082	Esta roca me será útil para reparar el muro.{nl}Llevaselo al Maestre Arquero lo más pronto posible.
QUEST_JOBSTEP_20150317_000083	¿Tú eres el que quiere aprender mis habilidades?{nl}Excelente, estaba buscando a alguien que me ayude a encontrar el libro de Lydia Schaffen.{nl}Me ayudaras, ¿verdad?
QUEST_JOBSTEP_20150317_000084	Hay un volumen en la Aldea de los Mineros, pero se perdió cuando atacarón los Vubbes.{nl}Estoy seguro que está en el cuartel de los Vubbes. 
QUEST_JOBSTEP_20150317_000085	Ho-ho sí, así es.{nl}Esto será de ayuda para la gente como tú, quienes sueñan en convertirse en Ballesteros.{nl}Te dare una copia si puedes obtener la colección completa.
QUEST_JOBSTEP_20150317_000086	Quedan 3 más. {nl}Creo que puedes obtener uno a cambio de plata del Maestre Cazador.
QUEST_JOBSTEP_20150317_000087	El problema es... que no tengo plata.
QUEST_JOBSTEP_20150317_000088	¿Te refieres al libro de Lydia Schaffen que tengo? {nl}Te lo doy a cambio de 5000 de plata.
QUEST_JOBSTEP_20150317_000089	Me has escuchado bien, por favor paga el precio.{nl}Sobre los 5000 de plata será suficiente.
QUEST_JOBSTEP_20150317_000090	5000 de plata... Sí, está bien.{nl}Te daré el libro, tal y como te lo prometí.
QUEST_JOBSTEP_20150317_000091	Bueno... el Maestre Arquero debe tener el siguiente libro.{nl}Sigue con la reparación del muro, así que ¿no apreciaría que le llevases algunas rocas?{nl}Puedo llevarselas por mi cuenta, pero... ayyyy... mi espalda.
QUEST_JOBSTEP_20150317_000092	El Maestre Arquero tiene el siguiente libro.{nl}No es una mala persona, así que te dara el libro si se lo preguntas amablemente.
QUEST_JOBSTEP_20150317_000093	He oído que él esta reparando el muro dañado de la ciudad.{nl}Envían rocas desde la Aldea de los Mineros, y él se moverá si le llevas una.
QUEST_JOBSTEP_20150317_000094	¿El Maestre Cazador te dijo que enviaras esto?{nl}Si estás aquí por el libro de Lydia Schaffen, solo tenías que preguntar. {nl}Pero gracias de todos modos.
QUEST_JOBSTEP_20150317_000095	Ahora, a por el siguiente libro.{nl}Entregale este morral al Maestre Guardabosque y obten el libro.
QUEST_JOBSTEP_20150317_000096	¿El Maestre Ballestero manda esto?{nl}Gracias. Le daré el libro como prometí.
QUEST_JOBSTEP_20150317_000097	Entregale el libro rápido.{nl}No puedo sostenerlo.
QUEST_JOBSTEP_20150317_000098	¡Genial, es este! {nl}Te enseñare las habilidades de un Ballestero como te prometí.
QUEST_JOBSTEP_20150317_000099	Esta roca me sera útil para reparar el muro.{nl}Llévaselo al Maestre Arquero lo mas pronto posible.
QUEST_JOBSTEP_20150317_000100	Si deseas aprender más de mis habilidades, hay una condición. {nl}Ayudame a encontrar los 4 libros de Lydia Schaffen.
QUEST_JOBSTEP_20150317_000101	He escuchado que el primer libro lo tenía un residente de la Aldea de los Mineros {nl}antes de que los Vubbes atacaran. Así que pienso que ahora puede estar en su cuartel.
QUEST_JOBSTEP_20150317_000102	¡Estoy sorprendido que lo encontraras tan rápido! {nl}Y está en buenas condiciones.
QUEST_JOBSTEP_20150317_000103	Pienso que le puedes comprar el siguiente libro a el Maestre Cazador...{nl}Me quedé sin plata despúes de pagar la reparación del muro. Jaja...
QUEST_JOBSTEP_20150317_000104	¿Te refieres al segundo libro de Lydia Schaffen? {nl}Te lo entregaré por 5000 de plata.
QUEST_JOBSTEP_20150317_000105	Pienso que 5000 de plata serán suficiente.{nl}He escuchado que ese es el valor del libro.
QUEST_JOBSTEP_20150317_000106	Ah, has llegado en el momento exacto. {nl}Si puedes obtener cuero de Merog para el Maestre Ballestero, te dará una copia del {nl}siguiente volumen.
QUEST_JOBSTEP_20150317_000107	¿El cuero de Merog viene del Maestre Arquero?
QUEST_JOBSTEP_20150317_000108	Encontraras Merogs en el Fallen Worry Forest.{nl}Llevaselos al Maestre Ballestero en Klaipeda.
QUEST_JOBSTEP_20150317_000109	Tiene calidad suficiente. El Maestre Arquero estara agradecido.{nl}Ten, he preparado una copia, puedes quedártela.
QUEST_JOBSTEP_20150317_000110	Ahora solo queda un libro. {nl}Llevale este morral al Maestre Guardabosques y obtén el libro.
QUEST_JOBSTEP_20150317_000111	¿El Maestre Arquero te ha enviado? {nl}Bueno, buen trabajo. Te daré el libro como prometí.
QUEST_JOBSTEP_20150317_000112	¿El libro aún no esta listo? {nl}Me gustaría ver todos los libros de Lydia Schaffen lo antes posible...
QUEST_JOBSTEP_20150317_000113	Finalmente, todo está listo.{nl}Te enseñaré mis habilidades, como te prometí.
QUEST_JOBSTEP_20150317_000114	Tengo que recopilar algunos libros. Son de Lydia Schaffen.{nl}Te enseñare mis habilidades si los obtienes. ¿Qué me dices?
QUEST_JOBSTEP_20150317_000115	El primer libro esta en la Aldea de los Mineros, pero desaparecio despúes de que los {nl}Vubbes atacaron. ¿Creo que el libro esta en el cuartel de los Vubbes?
QUEST_JOBSTEP_20150317_000116	Oh, eso está muy bien.{nl}También te resultará de utilidad si lo lees.
QUEST_JOBSTEP_20150317_000117	El problema es el Maestre Cazador. No quiero verle la cara.{nl}Así que ve y consigue que te de el siguiente libro.
QUEST_JOBSTEP_20150317_000118	¿Te refieres al libro que tengo?{nl}Bien, de acuerdo. Te lo dare por 5000 de plata.
QUEST_JOBSTEP_20150317_000119	Pienso que con 5000 de plata sera suficiente.{nl}¿Puedes ahorrar tanto?
QUEST_JOBSTEP_20150317_000120	Has llegado en el momento preciso.{nl}El Maestre Ballestero me dijo que si puedes conseguir cuero de Merog, él te dara una copia {nl}del siguente volumen.
QUEST_JOBSTEP_20150317_000121	¿El Maestre Guardabosques no te dijo nada?{nl}Le pedí Cuero de Merog.
QUEST_JOBSTEP_20150317_000122	Los Merogs están en Fallen Worry Forest y el Maestre Ballestero en Klaipeda. {nl}Alguien podria ir y obtener el libro antes que tí, así que por favor date prisa.
QUEST_JOBSTEP_20150317_000123	El libro esta en buenas condiciones.{nl}Ahora, llevale el libro al Maestre Arquero.
QUEST_JOBSTEP_20150317_000124	El Maestre Arquero en Klaipeda tiene el último libro.{nl}He escuchado que esta reparando el muro, asi que eso te ayudara a obtener el libro.
QUEST_JOBSTEP_20150317_000125	He escuchado que hay una roca que puede ser útil para reparar el muro en la Aldea de los{nl}Mineros. Llévasela al Maestre Arquero como obsequio.
QUEST_JOBSTEP_20150317_000126	¿El Maestre Cazador te dijo que enviaras esto?{nl}Si estas aquí por el libro de Lydia Schaffen, solo tenías que preguntarmelo.{nl}Pero gracias de todos modos.
QUEST_JOBSTEP_20150317_000127	Por fin los has obtenidos todos. Buen trabajo.{nl}Te enseñaré mis habilidades como prometí, pero es tu trabajo seguirlas y continuarlas.
QUEST_JOBSTEP_20150317_000128	Has obtenido cuero de buena calidad.{nl}Llevaselo al Maestre Ballestero.
QUEST_JOBSTEP_20150317_000129	¿Porqué me has traído esto? Llévaselo al Maestre Arquero rápido.
QUEST_JOBSTEP_20150317_000130	Escultor Tesla
QUEST_JOBSTEP_20150317_000131	El talento de un escultor es improtante, pero también lo es tener buen ojo para encontrar buenos{nl}materiales.{nl}Te ayudaré a aprender mis hablildades si me consigues los cristales azules que ando buscando.
QUEST_JOBSTEP_20150317_000132	Ese es el problema.{nl}El Yekub se los trago en cuanto fue encontrado en el 2do piso de la Aldea de los Mineros.
QUEST_JOBSTEP_20150317_000133	Oh, eso es.{nl}Tengo mucho tiempo, así que te enseñaré exhaustivamente.
QUEST_JOBSTEP_20150317_000134	¿Quieres aprender de mí el arte de la espada de un Montañero?{nl}Lo consideraré si obtienes la cooperación de los Peltastas.
QUEST_JOBSTEP_20150317_000135	Como compesación por nuestra cooperación, solo ayúdanos con 5 tablas de madera tipo rodela.{nl}Derrotando a Upents en Indigo Trees Plateau deberia ser suficiente.
QUEST_JOBSTEP_20150317_000136	Gracias por los suminstros, pero el Maestre Montañero no te envío solo para esto.{nl}Dime lo que necesitas.
QUEST_JOBSTEP_20150317_000137	¿Una cooperacion global entre Maestres? Desde luego. {nl}Dile que los Peltastas cooperarán. 
QUEST_JOBSTEP_20150317_000138	Si los Maestres se unen, no pasará mucho tiempo hasta que el reino crezca de nuevo.{nl}Has hecho un gran trabajo, te enseñaré mi arte de la espada.
QUEST_JOBSTEP_20150317_000139	Esto debería ser suficiente.{nl}Ahora pide la cooperación del Maestre Peltasta.
QUEST_JOBSTEP_20150317_000140	Vosotros los Peltastas prometemos a los Montañeros prestar nuestras fuerzas para reconstruir{nl}el reino. {nl}Si quieres aprender de mí, deberás ser también responsable.
QUEST_JOBSTEP_20150317_000141	Encuentrate con Uska y préstale tu fuerza.
QUEST_JOBSTEP_20150317_000142	Así que has venido a la petición del Maestre Peltasta.{nl}El Maestre Montañero garantizará que tendrá el apoyo de los demas Maestres.
QUEST_JOBSTEP_20150317_000143	Nosotros, peltastas, consideramos nuestras obligaciones como seres humanos lo más importante.
QUEST_JOBSTEP_20150317_000144	Nosotros, peltastas, consideramos nuestras obligaciones como seres humanos lo más importante.
QUEST_JOBSTEP_20150317_000145	Estaba apunto de preguntar por ayuda en la busqueda.
QUEST_JOBSTEP_20150317_000146	Envié 4 exploradores a Spineheart Dale, pero todos desaparecieron.{nl}Puede que no pensaran que el Thorn Forest fuera tan peligroso... Por favor encuéntralos.
QUEST_JOBSTEP_20150317_000147	Puede haber surgido algún problema.{nl}Por favor, ve a Spineheart Dale rapidamente.
QUEST_JOBSTEP_20150317_000148	Esos... son sus recuerdos.{nl}Almenos podemos dar sus recuerdos a sus familias. Gracias.
QUEST_JOBSTEP_20150317_000149	Iré a contarselo al Maestre Montañero, así que por favor regresa.{nl}Buen trabajo. 
QUEST_JOBSTEP_20150317_000150	Puede que no sea un buen sentimiento, pero eso era suficiente.{nl}Te permitire que aprendas el camino de un Peltasta como prometí.
QUEST_JOBSTEP_20150317_000151	Necesito obtener la energía del fuego para mi investigación, pero no tengo tiempo.{nl}Si puedes obtenerla por mi, te ayudaré a que aprendas la magia de los Piromantes.
QUEST_JOBSTEP_20150317_000152	Con cuidado. El bote se romperá si le quitas un ojo encima.
QUEST_JOBSTEP_20150317_000153	Por favor, pon este bote en el suelo cuando vayas al Descended Tree Garden.{nl}Despues de eso, cuando derrotes a los enemigos cercanos, las energías se iran acumulando{nl}en el bote.
QUEST_JOBSTEP_20150317_000154	Hay un libro importante que ando buscando.{nl}Si me consigues el libro, te ayudare a aprender la magia de los Criomantes.
QUEST_JOBSTEP_20150317_000155	¿Dices que encontrarás el libro?{nl}Lo siento, pero ya es tarde.
QUEST_JOBSTEP_20150317_000156	He escuchado rumores de que está en la Aldea de los Mineros, pero no se{nl}la localización exacta. Puede que el Alcalde sepa algo...
QUEST_JOBSTEP_20150317_000157	Los Vubbes tomaron todos los libros cuando atacaron.{nl}Puede que lo usaran para el fuego en su cuartel.
QUEST_JOBSTEP_20150317_000158	Si hubiese algo como eso, deberíamos tener cuidado.{nl}Puedes ir y tratar de buscarlo.
QUEST_JOBSTEP_20150317_000159	Lo has encontrado. Buen trabajo.{nl}Tienes que trabajar muy duro para seguir mi entrenamiento.
QUEST_JOBSTEP_20150317_000160	He escuchado que el libro fue visto por ultima vez en la Aldea de los Mineros.  {nl}Es un libro muy importante, así que el Alcalde puede saber algo de ello.
QUEST_JOBSTEP_20150317_000161	Debiste encontrar el libro. No se como, pero felicidades.{nl}¿Porque no se lo llevas a quien estaba esperándolo?
QUEST_JOBSTEP_20150317_000162	Maestre Krivis
QUEST_JOBSTEP_20150317_000163	Un Krivis debería ser libre de las restricciones de los humanos y dedicarse por completo al clero.{nl}Esto se hace ofreciendo oraciones dedicadas a todas las estatuas de la Diosa en Siauliai.
QUEST_JOBSTEP_20150317_000164	Arrepiéntete. {nl}Pidele a todas las diosas por misericordia y nace de nuevo.
QUEST_JOBSTEP_20150317_000165	Puedo sentir que estas lleno de las benciones de las diosas.{nl}Bienvenido a tu nueva vida como Krivis.
QUEST_JOBSTEP_20150317_000166	Maestre Espadachín
QUEST_JOBSTEP_20150317_000167	Un viejo dicho dice, lucha hasta la muerte y sobreviviras.{nl}Sere capaz de enseñarte si te das cuenta de lo que significa.
QUEST_JOBSTEP_20150317_000168	Aún no sabes lo que significa.{nl}Lucha un poco más.
QUEST_JOBSTEP_20150317_000169	Bien... ¿ahora lo entiendes?{nl}Recuerda que eres un Espadachín y dedicate tu mismo a ser uno.
QUEST_JOBSTEP_20150317_000170	Entonces lucha contra Mentiwood en Seven Hues Mesa.{nl}Quizá así aprendas algo.
QUEST_JOBSTEP_20150317_000171	Lo mas importante para un Sarcedote es creer en los dioses, y demostrarlo.{nl}Exorcisa a los soldados poseídos con espíritus malvados en nombre de la diosa.
QUEST_JOBSTEP_20150317_000172	El soldado esta siendo cuidado en la Aldea de los Mineros.{nl}Tu sinceridad se convertirá en tu fuerza.
QUEST_JOBSTEP_20150317_000173	Tu sinceridad ha sido demostrada.{nl}Caminaremos juntos en el nombre de la Diosa.
QUEST_JOBSTEP_20150317_000174	Aprender mi magia viene despúes de ayudarme con mi invesigación.{nl}Hablaremos después sobre el problema de talento.
QUEST_JOBSTEP_20150317_000175	Primero consigueme Piel de Grolls en the Spineheart Dale, {nl}Antenas de Chafperors en Fallen Worry Forest, {nl}y por ultimo, el núcleo de un Jukopus. Cuento contigo.
QUEST_JOBSTEP_20150317_000176	Has obtenido todo.{nl}Ahora avanzaremos al siguiente paso.
QUEST_JOBSTEP_20150317_000177	Klaipeda está lejos de la capital y fue recientemente atacada por los monstruos.{nl}He puesto atención en ese punto, y estoy estudiando para realizar un gran círculo mágico.
QUEST_JOBSTEP_20150317_000178	Y para eso, necesito juntar información.{nl}¿Puedes usar este pergamino por la ciudad?
QUEST_JOBSTEP_20150317_000179	He marcado en el mapa dónde necesitas ponerlo.{nl}Tienes que usarlo en cada punto señalado.
QUEST_JOBSTEP_20150317_000180	Buen trabajo. He obtenido información útil con tu ayuda.{nl}Mi investigación esta completa así que puedes venir a entrenar cuando quieras.
QUEST_JOBSTEP_20150317_000181	Debes venir para aprender la fe de los Clérigos.{nl}Te enseñaré si me ayudas a tratar a los soldados heridos en la Aldea de los Mineros.
QUEST_JOBSTEP_20150317_000182	El Maestre Clérigo arroja luz en muchos a su corta edad.{nl}Toma esta agua bendita y ve con los pacientes rápido.
QUEST_JOBSTEP_20150317_000183	Necesitas agua bendita para tratarlos.{nl}Deberías obtener el agua bendita primero del Maestre Sarcedote y del Maestre Krivis.
QUEST_JOBSTEP_20150317_000184	Si es para el Maestre Clérico, toma toda el agua bendita que necesites.{nl}Ella tiene tiene un corazón hermoso aunque este viejo sarcedote deberia envidiarla.
QUEST_JOBSTEP_20150317_000185	Por favor envía mis respetos al Maestre Clérigo.{nl}Puede que las bendiciones de las diosas estén contigo.
QUEST_JOBSTEP_20150317_000186	Por favor envía mis respetos mientras obtienes el agua bendita de los Maestres.
QUEST_JOBSTEP_20150317_000187	El servicio es lo que haces por otros, pero también es una manera de limpiar tus {nl}propios pensamientos.{nl}Espero que tu alma ambulante sea limpiada cuando trates a los pacientes.
QUEST_JOBSTEP_20150317_000188	Buen trabajo.{nl}Te enseñare la fe de los Clérigos, como prometí.
QUEST_JOBSTEP_20150317_000189	Pienso que no tienes una buena lanza ahora, {nl}pero debes tener una lanza a la cual estes fuertemente unido.{nl}¿Que piensas acerca de eso?
QUEST_JOBSTEP_20150317_000190	Las lanzas son el orgullo de los Hoplitas.{nl}Una lanza fuerte es algo de lo que los Hoplitas pueden presumir, como su nombre.
QUEST_JOBSTEP_20150317_000191	Eso es genial.{nl}De acuerdo. Tienes lo que se necesita para aprender el arte de la lanza de mí.
QUEST_JOBSTEP_20150317_000192	De acuerdo.{nl}Si quieres tener mi reconocimiento, muestrame una lanza mejorada a nivel 6. 
